stuUserId,knowledgeTagIds,scorePercentage
99,"[""268196""]",1.0
99,"[""268197""]",1.0
99,"[""268201""]",0.8055556666666667
99,"[""268202""]",0.5
99,"[""268202""]",0.7083335
99,"[""268205""]",1.0
99,"[""268207""]",1.0
99,"[""268216""]",1.0
99,"[""268217""]",1.0
99,"[""268237""]",1.0
99,"[""268240""]",1.0
99,"[""268245""]",1.0
99,"[""268259""]",1.0
99,"[""268260""]",1.0
99,"[""268262""]",1.0
99,"[""268264""]",1.0
99,"[""268272""]",1.0
99,"[""268274""]",1.0
99,"[""268285""]",1.0
99,"[""268290""]",0.6
99,"[""268291""]",0.6333333333333333
99,"[""268292""]",1.0
99,"[""268293""]",0.916667
99,"[""268320""]",1.0
99,"[""268327""]",1.0
99,"[""268327""]",1.0
99,"[""268331""]",1.0
99,"[""268333""]",1.0
99,"[""268346""]",0.8833334
99,"[""268347""]",0.7999999999999999
99,"[""268350""]",1.0
99,"[""268351""]",1.0
99,"[""268352""]",1.0
99,"[""268352""]",0.916667
99,"[""268353""]",1.0
99,"[""268353""]",0.875
99,"[""268354""]",1.0
99,"[""268356""]",0.8055556666666667
99,"[""268357""]",1.0
99,"[""268360""]",0.7833334
99,"[""268361""]",0.75
99,"[""268362""]",1.0
99,"[""268371""]",1.0
99,"[""268372""]",1.0
99,"[""268374""]",1.0
99,"[""268384""]",1.0
99,"[""268384""]",1.0
99,"[""268385""]",0.6666666666666666
99,"[""268385""]",0.4
99,"[""268391""]",0.4
99,"[""268391""]",1.0
99,"[""268393""]",1.0
99,"[""268394""]",1.0
99,"[""268396""]",0.4
99,"[""268397""]",0.9583335
99,"[""268397""]",0.9444443333333333
99,"[""268399""]",0.95833325
99,"[""268400""]",1.0
99,"[""268412""]",0.6583335
99,"[""268413""]",0.7916665
99,"[""268413""]",1.0
99,"[""268414""]",1.0
99,"[""268474""]",1.0
99,"[""268527""]",1.0
99,"[""268529""]",1.0
99,"[""268540""]",1.0
99,"[""268566""]",1.0
99,"[""268782""]",1.0
99,"[""268799""]",1.0
100,"[""268004""]",1.0
100,"[""268007""]",1.0
100,"[""268008""]",1.0
100,"[""268009""]",1.0
100,"[""268011""]",1.0
100,"[""268013""]",1.0
100,"[""268014""]",1.0
100,"[""268014""]",1.0
100,"[""268015""]",1.0
100,"[""268017""]",1.0
100,"[""268017""]",1.0
100,"[""268024""]",1.0
100,"[""268026""]",0.1
100,"[""268027""]",1.0
100,"[""268028""]",1.0
100,"[""268029""]",1.0
100,"[""268030""]",0.5666666666666667
100,"[""268034""]",1.0
100,"[""268035""]",1.0
100,"[""268036""]",1.0
100,"[""268039""]",1.0
100,"[""268043""]",0.8
100,"[""268044""]",1.0
100,"[""268045""]",0.9444443333333333
100,"[""268047""]",1.0
100,"[""268049""]",0.6666666666666666
100,"[""268050""]",0.75
100,"[""268051""]",1.0
100,"[""268052""]",0.6666666666666666
100,"[""268054""]",1.0
100,"[""268056""]",1.0
100,"[""268062""]",1.0
100,"[""268068""]",1.0
100,"[""268073""]",1.0
100,"[""268074""]",1.0
100,"[""268075""]",1.0
100,"[""268078""]",0.666667
100,"[""268084""]",1.0
100,"[""268085""]",1.0
100,"[""268086""]",0.70833325
100,"[""268088""]",0.6388889999999999
100,"[""268090""]",0.13333333333333333
100,"[""268091""]",0.4583335
100,"[""268093""]",1.0
100,"[""268094""]",1.0
100,"[""268095""]",1.0
100,"[""268101""]",0.7083335
100,"[""268101""]",0.8611110000000001
100,"[""268102""]",0.875
100,"[""268103""]",0.7083335
100,"[""268104""]",0.75
100,"[""268106""]",1.0
100,"[""268110""]",1.0
100,"[""268111""]",1.0
100,"[""268112""]",1.0
100,"[""268117""]",1.0
100,"[""268118""]",0.97916675
100,"[""268123""]",1.0
100,"[""268124""]",1.0
100,"[""268125""]",0.6575
100,"[""268126""]",0.75
100,"[""268127""]",0.9375
100,"[""268128""]",0.8
100,"[""268129""]",1.0
100,"[""268130""]",0.84375
100,"[""268131""]",1.0
100,"[""268132""]",0.8333335
100,"[""268132""]",0.7857145
100,"[""268133""]",0.7428572499999999
100,"[""268134""]",0.5238096666666666
100,"[""268136""]",0.4857145
100,"[""268138""]",1.0
100,"[""268139""]",1.0
100,"[""268142""]",0.0
100,"[""268147""]",1.0
100,"[""268148""]",1.0
100,"[""268149""]",1.0
100,"[""268150""]",1.0
100,"[""268156""]",1.0
100,"[""268156""]",0.9583335
100,"[""268157""]",1.0
100,"[""268158""]",1.0
100,"[""268163""]",1.0
100,"[""268164""]",1.0
100,"[""268165""]",1.0
100,"[""268165""]",1.0
100,"[""268166""]",1.0
100,"[""268166""]",1.0
100,"[""268174""]",1.0
100,"[""268177""]",1.0
100,"[""268178""]",1.0
100,"[""268183""]",1.0
100,"[""268184""]",0.583333
100,"[""268184""]",1.0
100,"[""268189""]",0.0
100,"[""268190""]",1.0
100,"[""268191""]",1.0
100,"[""268194""]",1.0
100,"[""268195""]",0.6666666666666666
100,"[""268196""]",1.0
100,"[""268196""]",1.0
100,"[""268197""]",1.0
100,"[""268201""]",1.0
100,"[""268202""]",0.583333
100,"[""268202""]",1.0
100,"[""268203""]",1.0
100,"[""268204""]",0.5
100,"[""268205""]",1.0
100,"[""268207""]",1.0
100,"[""268212""]",1.0
100,"[""268213""]",1.0
100,"[""268216""]",1.0
100,"[""268217""]",1.0
100,"[""268237""]",1.0
100,"[""268240""]",1.0
100,"[""268245""]",1.0
100,"[""268259""]",1.0
100,"[""268260""]",1.0
100,"[""268262""]",1.0
100,"[""268264""]",1.0
100,"[""268272""]",1.0
100,"[""268274""]",1.0
100,"[""268285""]",1.0
100,"[""268286""]",1.0
100,"[""268289""]",1.0
100,"[""268290""]",0.875
100,"[""268291""]",1.0
100,"[""268292""]",1.0
100,"[""268293""]",0.916667
100,"[""268320""]",1.0
100,"[""268327""]",0.916667
100,"[""268327""]",0.0
100,"[""268333""]",1.0
100,"[""268346""]",0.85416675
100,"[""268347""]",0.3333333333333333
100,"[""268350""]",1.0
100,"[""268351""]",0.0
100,"[""268352""]",1.0
100,"[""268352""]",0.916667
100,"[""268353""]",1.0
100,"[""268353""]",0.8333335
100,"[""268354""]",1.0
100,"[""268356""]",0.9722223333333333
100,"[""268357""]",1.0
100,"[""268358""]",1.0
100,"[""268360""]",0.7361111666666668
100,"[""268361""]",0.6666666666666666
100,"[""268362""]",1.0
100,"[""268371""]",0.0
100,"[""268372""]",1.0
100,"[""268374""]",1.0
100,"[""268383""]",1.0
100,"[""268384""]",0.833333
100,"[""268384""]",1.0
100,"[""268385""]",1.0
100,"[""268385""]",1.0
100,"[""268391""]",0.75
100,"[""268393""]",1.0
100,"[""268394""]",1.0
100,"[""268396""]",1.0
100,"[""268397""]",0.833333
100,"[""268397""]",1.0
100,"[""268399""]",0.89583325
100,"[""268400""]",0.9166665
100,"[""268412""]",0.9166665
100,"[""268413""]",1.0
100,"[""268413""]",0.7916665
100,"[""268414""]",1.0
100,"[""268474""]",1.0
100,"[""268527""]",1.0
100,"[""268529""]",0.916667
100,"[""268540""]",1.0
100,"[""268566""]",1.0
100,"[""268641""]",1.0
100,"[""268782""]",1.0
100,"[""268799""]",0.0
101,"[""268004""]",1.0
101,"[""268007""]",0.5
101,"[""268008""]",1.0
101,"[""268009""]",1.0
101,"[""268011""]",1.0
101,"[""268013""]",0.7
101,"[""268014""]",1.0
101,"[""268014""]",0.0
101,"[""268015""]",1.0
101,"[""268017""]",1.0
101,"[""268017""]",0.7
101,"[""268024""]",1.0
101,"[""268026""]",1.0
101,"[""268027""]",1.0
101,"[""268028""]",1.0
101,"[""268029""]",1.0
101,"[""268030""]",1.0
101,"[""268030""]",0.5
101,"[""268034""]",1.0
101,"[""268035""]",1.0
101,"[""268036""]",0.6666666666666666
101,"[""268039""]",1.0
101,"[""268043""]",1.0
101,"[""268044""]",1.0
101,"[""268045""]",0.4166666666666667
101,"[""268047""]",1.0
101,"[""268049""]",1.0
101,"[""268050""]",0.75
101,"[""268051""]",1.0
101,"[""268052""]",1.0
101,"[""268054""]",1.0
101,"[""268056""]",1.0
101,"[""268062""]",1.0
101,"[""268068""]",1.0
101,"[""268073""]",1.0
101,"[""268074""]",1.0
101,"[""268075""]",1.0
101,"[""268078""]",1.0
101,"[""268084""]",1.0
101,"[""268085""]",1.0
101,"[""268086""]",0.85
101,"[""268088""]",1.0
101,"[""268090""]",0.6666666666666666
101,"[""268091""]",0.8333335
101,"[""268093""]",1.0
101,"[""268094""]",1.0
101,"[""268095""]",1.0
101,"[""268101""]",0.5833335
101,"[""268101""]",0.75
101,"[""268102""]",0.5
101,"[""268103""]",0.5833335
101,"[""268104""]",0.60416675
101,"[""268106""]",1.0
101,"[""268106""]",1.0
101,"[""268110""]",1.0
101,"[""268111""]",0.4
101,"[""268112""]",0.0
101,"[""268117""]",1.0
101,"[""268118""]",0.64583325
101,"[""268123""]",1.0
101,"[""268124""]",1.0
101,"[""268125""]",0.9
101,"[""268126""]",1.0
101,"[""268127""]",0.9
101,"[""268128""]",0.8
101,"[""268129""]",0.6666666666666666
101,"[""268130""]",0.75
101,"[""268131""]",1.0
101,"[""268132""]",0.8333335
101,"[""268132""]",0.7857145
101,"[""268133""]",0.6714285
101,"[""268134""]",0.5238096666666666
101,"[""268136""]",0.392857
101,"[""268138""]",1.0
101,"[""268139""]",1.0
101,"[""268142""]",1.0
101,"[""268147""]",1.0
101,"[""268148""]",1.0
101,"[""268149""]",0.7999999999999999
101,"[""268150""]",0.5
101,"[""268156""]",1.0
101,"[""268156""]",1.0
101,"[""268157""]",1.0
101,"[""268158""]",1.0
101,"[""268163""]",0.6666666666666666
101,"[""268164""]",1.0
101,"[""268165""]",0.5
101,"[""268165""]",1.0
101,"[""268166""]",1.0
101,"[""268166""]",1.0
101,"[""268174""]",1.0
101,"[""268177""]",1.0
101,"[""268178""]",1.0
101,"[""268183""]",1.0
101,"[""268184""]",1.0
101,"[""268184""]",1.0
101,"[""268189""]",0.0
101,"[""268190""]",1.0
101,"[""268191""]",1.0
101,"[""268194""]",1.0
101,"[""268195""]",1.0
101,"[""268196""]",1.0
101,"[""268196""]",1.0
101,"[""268197""]",1.0
101,"[""268201""]",1.0
101,"[""268202""]",1.0
101,"[""268202""]",1.0
101,"[""268203""]",1.0
101,"[""268204""]",0.5
101,"[""268205""]",1.0
101,"[""268207""]",1.0
101,"[""268212""]",1.0
101,"[""268213""]",1.0
101,"[""268216""]",1.0
101,"[""268217""]",1.0
101,"[""268237""]",1.0
101,"[""268240""]",1.0
101,"[""268245""]",1.0
101,"[""268259""]",0.6666666666666666
101,"[""268262""]",1.0
101,"[""268262""]",1.0
101,"[""268264""]",1.0
101,"[""268272""]",1.0
101,"[""268274""]",1.0
101,"[""268285""]",1.0
101,"[""268286""]",0.0
101,"[""268289""]",1.0
101,"[""268290""]",0.6
101,"[""268291""]",0.4666666666666666
101,"[""268292""]",1.0
101,"[""268293""]",1.0
101,"[""268299""]",1.0
101,"[""268300""]",1.0
101,"[""268320""]",1.0
101,"[""268327""]",0.583333
101,"[""268327""]",1.0
101,"[""268331""]",1.0
101,"[""268333""]",1.0
101,"[""268346""]",0.5833335
101,"[""268347""]",0.7999999999999999
101,"[""268350""]",1.0
101,"[""268351""]",1.0
101,"[""268352""]",1.0
101,"[""268352""]",0.583333
101,"[""268353""]",0.75
101,"[""268353""]",0.25
101,"[""268354""]",1.0
101,"[""268356""]",0.5833333333333334
101,"[""268357""]",0.0
101,"[""268358""]",1.0
101,"[""268360""]",0.527778
101,"[""268361""]",0.19444433333333333
101,"[""268362""]",1.0
101,"[""268371""]",1.0
101,"[""268374""]",1.0
101,"[""268384""]",0.5
101,"[""268384""]",1.0
101,"[""268385""]",0.6666666666666666
101,"[""268391""]",1.0
101,"[""268391""]",1.0
101,"[""268394""]",1.0
101,"[""268397""]",0.7083335
101,"[""268397""]",1.0
101,"[""268399""]",0.6944446666666666
101,"[""268400""]",0.75
101,"[""268412""]",0.9583335
101,"[""268413""]",0.8333335
101,"[""268413""]",0.6944446666666666
101,"[""268414""]",1.0
101,"[""268474""]",1.0
101,"[""268527""]",0.4
101,"[""268529""]",0.583333
101,"[""268540""]",1.0
101,"[""268566""]",1.0
101,"[""268641""]",1.0
101,"[""268782""]",1.0
101,"[""268799""]",0.0
102,"[""268004""]",1.0
102,"[""268007""]",1.0
102,"[""268008""]",1.0
102,"[""268009""]",1.0
102,"[""268011""]",0.0
102,"[""268013""]",1.0
102,"[""268014""]",0.5
102,"[""268014""]",1.0
102,"[""268015""]",1.0
102,"[""268017""]",1.0
102,"[""268017""]",1.0
102,"[""268024""]",1.0
102,"[""268026""]",1.0
102,"[""268027""]",1.0
102,"[""268028""]",0.5
102,"[""268029""]",1.0
102,"[""268030""]",1.0
102,"[""268030""]",1.0
102,"[""268034""]",1.0
102,"[""268035""]",0.0
102,"[""268036""]",1.0
102,"[""268039""]",1.0
102,"[""268043""]",0.8
102,"[""268044""]",1.0
102,"[""268045""]",0.3333333333333333
102,"[""268047""]",1.0
102,"[""268049""]",1.0
102,"[""268050""]",1.0
102,"[""268051""]",1.0
102,"[""268052""]",0.3333333333333333
102,"[""268054""]",1.0
102,"[""268056""]",1.0
102,"[""268068""]",0.6
102,"[""268073""]",1.0
102,"[""268074""]",0.833333
102,"[""268075""]",1.0
102,"[""268078""]",1.0
102,"[""268084""]",0.0
102,"[""268085""]",1.0
102,"[""268086""]",0.48
102,"[""268088""]",0.30555566666666667
102,"[""268090""]",1.0
102,"[""268091""]",0.7916665
102,"[""268093""]",1.0
102,"[""268094""]",1.0
102,"[""268095""]",0.7857145
102,"[""268101""]",0.5833335
102,"[""268101""]",0.4444443333333334
102,"[""268102""]",0.6666665
102,"[""268103""]",0.5833335
102,"[""268104""]",0.44166675
102,"[""268106""]",1.0
102,"[""268106""]",1.0
102,"[""268110""]",1.0
102,"[""268111""]",1.0
102,"[""268112""]",0.0
102,"[""268117""]",1.0
102,"[""268118""]",0.70833325
102,"[""268123""]",1.0
102,"[""268124""]",1.0
102,"[""268125""]",0.7517858000000001
102,"[""268126""]",0.6666666666666666
102,"[""268127""]",0.546875
102,"[""268128""]",0.89285725
102,"[""268129""]",0.6666666666666666
102,"[""268130""]",0.1875
102,"[""268131""]",1.0
102,"[""268132""]",1.0
102,"[""268132""]",0.714286
102,"[""268133""]",0.7999999999999999
102,"[""268134""]",0.6190476666666667
102,"[""268136""]",1.0
102,"[""268138""]",1.0
102,"[""268139""]",1.0
102,"[""268142""]",1.0
102,"[""268147""]",1.0
102,"[""268148""]",1.0
102,"[""268149""]",1.0
102,"[""268150""]",0.6666666666666666
102,"[""268156""]",1.0
102,"[""268156""]",1.0
102,"[""268157""]",1.0
102,"[""268158""]",1.0
102,"[""268163""]",1.0
102,"[""268164""]",1.0
102,"[""268165""]",1.0
102,"[""268165""]",1.0
102,"[""268166""]",1.0
102,"[""268166""]",1.0
102,"[""268174""]",0.875
102,"[""268177""]",1.0
102,"[""268178""]",1.0
102,"[""268183""]",1.0
102,"[""268184""]",0.833333
102,"[""268184""]",1.0
102,"[""268189""]",1.0
102,"[""268190""]",1.0
102,"[""268191""]",1.0
102,"[""268194""]",1.0
102,"[""268195""]",0.6666666666666666
102,"[""268196""]",1.0
102,"[""268196""]",1.0
102,"[""268197""]",1.0
102,"[""268201""]",1.0
102,"[""268202""]",0.833333
102,"[""268202""]",1.0
102,"[""268203""]",1.0
102,"[""268204""]",1.0
102,"[""268205""]",1.0
102,"[""268207""]",1.0
102,"[""268212""]",1.0
102,"[""268213""]",1.0
102,"[""268216""]",1.0
102,"[""268217""]",1.0
102,"[""268237""]",1.0
102,"[""268240""]",1.0
102,"[""268245""]",1.0
102,"[""268259""]",1.0
102,"[""268260""]",0.0
102,"[""268262""]",0.4
102,"[""268262""]",1.0
102,"[""268264""]",0.7999999999999999
102,"[""268272""]",1.0
102,"[""268274""]",1.0
102,"[""268285""]",0.4
102,"[""268286""]",1.0
102,"[""268289""]",1.0
102,"[""268290""]",0.775
102,"[""268291""]",0.8666666666666667
102,"[""268292""]",1.0
102,"[""268293""]",1.0
102,"[""268299""]",1.0
102,"[""268300""]",1.0
102,"[""268320""]",1.0
102,"[""268327""]",0.1666665
102,"[""268327""]",0.0
102,"[""268331""]",1.0
102,"[""268333""]",1.0
102,"[""268346""]",1.0
102,"[""268347""]",0.4666666666666666
102,"[""268350""]",0.3333333333333333
102,"[""268351""]",1.0
102,"[""268352""]",1.0
102,"[""268352""]",0.083333
102,"[""268353""]",0.75
102,"[""268353""]",0.0
102,"[""268354""]",1.0
102,"[""268356""]",0.5
102,"[""268357""]",1.0
102,"[""268358""]",1.0
102,"[""268360""]",0.7361111666666668
102,"[""268361""]",0.5
102,"[""268362""]",0.4
102,"[""268371""]",0.0
102,"[""268372""]",1.0
102,"[""268374""]",1.0
102,"[""268384""]",1.0
102,"[""268384""]",1.0
102,"[""268385""]",0.7999999999999999
102,"[""268385""]",0.4
102,"[""268391""]",0.4
102,"[""268391""]",1.0
102,"[""268393""]",1.0
102,"[""268394""]",1.0
102,"[""268396""]",0.4
102,"[""268397""]",0.6666665
102,"[""268397""]",0.8888889999999999
102,"[""268399""]",0.91666675
102,"[""268400""]",1.0
102,"[""268412""]",0.6666665
102,"[""268413""]",0.875
102,"[""268413""]",1.0
102,"[""268414""]",1.0
102,"[""268474""]",1.0
102,"[""268527""]",1.0
102,"[""268529""]",0.833333
102,"[""268540""]",0.0
102,"[""268566""]",1.0
102,"[""268641""]",1.0
102,"[""268782""]",0.0
103,"[""268004""]",1.0
103,"[""268007""]",0.5
103,"[""268008""]",0.6666666666666666
103,"[""268009""]",1.0
103,"[""268011""]",1.0
103,"[""268013""]",1.0
103,"[""268014""]",1.0
103,"[""268014""]",1.0
103,"[""268015""]",1.0
103,"[""268017""]",1.0
103,"[""268017""]",1.0
103,"[""268024""]",1.0
103,"[""268026""]",0.5
103,"[""268027""]",1.0
103,"[""268028""]",1.0
103,"[""268029""]",1.0
103,"[""268030""]",1.0
103,"[""268030""]",0.0
103,"[""268034""]",1.0
103,"[""268035""]",1.0
103,"[""268036""]",0.6666666666666666
103,"[""268039""]",0.0
103,"[""268043""]",1.0
103,"[""268044""]",0.0
103,"[""268045""]",0.3333333333333333
103,"[""268047""]",1.0
103,"[""268049""]",0.6666666666666666
103,"[""268050""]",0.75
103,"[""268051""]",1.0
103,"[""268052""]",0.7999999999999999
103,"[""268054""]",0.7999999999999999
103,"[""268056""]",1.0
103,"[""268062""]",1.0
103,"[""268068""]",0.85
103,"[""268073""]",1.0
103,"[""268074""]",0.666667
103,"[""268075""]",1.0
103,"[""268078""]",0.75
103,"[""268084""]",1.0
103,"[""268085""]",1.0
103,"[""268086""]",0.8
103,"[""268088""]",1.0
103,"[""268090""]",0.4666666666666666
103,"[""268091""]",1.0
103,"[""268093""]",1.0
103,"[""268094""]",0.5
103,"[""268095""]",1.0
103,"[""268101""]",0.625
103,"[""268101""]",0.138889
103,"[""268102""]",0.7083335
103,"[""268103""]",0.125
103,"[""268104""]",0.75
103,"[""268106""]",1.0
103,"[""268106""]",1.0
103,"[""268110""]",1.0
103,"[""268111""]",1.0
103,"[""268112""]",1.0
103,"[""268117""]",1.0
103,"[""268118""]",0.89583325
103,"[""268123""]",1.0
103,"[""268124""]",1.0
103,"[""268125""]",0.72
103,"[""268126""]",0.75
103,"[""268127""]",0.8
103,"[""268128""]",1.0
103,"[""268129""]",0.6666666666666666
103,"[""268130""]",0.5
103,"[""268131""]",1.0
103,"[""268132""]",0.8333335
103,"[""268132""]",0.9642855
103,"[""268133""]",0.64285725
103,"[""268134""]",0.642857
103,"[""268136""]",0.5857144999999999
103,"[""268138""]",0.6666666666666666
103,"[""268139""]",1.0
103,"[""268142""]",1.0
103,"[""268147""]",1.0
103,"[""268148""]",1.0
103,"[""268149""]",1.0
103,"[""268150""]",1.0
103,"[""268156""]",1.0
103,"[""268156""]",0.9166665
103,"[""268157""]",1.0
103,"[""268158""]",1.0
103,"[""268163""]",0.6666666666666666
103,"[""268164""]",1.0
103,"[""268165""]",1.0
103,"[""268165""]",1.0
103,"[""268166""]",1.0
103,"[""268166""]",1.0
103,"[""268174""]",0.7083335
103,"[""268178""]",1.0
103,"[""268183""]",1.0
103,"[""268184""]",0.5
103,"[""268184""]",1.0
103,"[""268189""]",0.0
103,"[""268190""]",1.0
103,"[""268191""]",0.5
103,"[""268194""]",0.6666666666666666
103,"[""268195""]",0.6666666666666666
103,"[""268196""]",1.0
103,"[""268196""]",1.0
103,"[""268197""]",1.0
103,"[""268201""]",1.0
103,"[""268202""]",0.5
103,"[""268202""]",1.0
103,"[""268203""]",1.0
103,"[""268204""]",0.6666666666666666
103,"[""268205""]",1.0
103,"[""268207""]",1.0
103,"[""268212""]",1.0
103,"[""268213""]",1.0
103,"[""268216""]",1.0
103,"[""268217""]",1.0
103,"[""268237""]",0.7
103,"[""268240""]",0.4
103,"[""268245""]",0.0
103,"[""268259""]",0.6666666666666666
103,"[""268260""]",1.0
103,"[""268262""]",1.0
103,"[""268262""]",1.0
103,"[""268264""]",0.6666666666666666
103,"[""268272""]",1.0
103,"[""268274""]",1.0
103,"[""268285""]",1.0
103,"[""268286""]",1.0
103,"[""268289""]",1.0
103,"[""268290""]",1.0
103,"[""268291""]",1.0
103,"[""268292""]",1.0
103,"[""268293""]",0.833333
103,"[""268299""]",1.0
103,"[""268300""]",1.0
103,"[""268320""]",1.0
103,"[""268327""]",0.4583335
103,"[""268327""]",1.0
103,"[""268331""]",1.0
103,"[""268333""]",1.0
103,"[""268346""]",0.8958335
103,"[""268347""]",1.0
103,"[""268350""]",0.8055556666666667
103,"[""268351""]",1.0
103,"[""268352""]",1.0
103,"[""268352""]",0.916667
103,"[""268353""]",1.0
103,"[""268353""]",0.5833335
103,"[""268354""]",1.0
103,"[""268356""]",0.8333333333333334
103,"[""268357""]",1.0
103,"[""268358""]",0.0
103,"[""268360""]",0.6805556666666667
103,"[""268361""]",0.7222223333333333
103,"[""268362""]",1.0
103,"[""268371""]",1.0
103,"[""268372""]",1.0
103,"[""268383""]",1.0
103,"[""268384""]",0.5
103,"[""268385""]",0.6666666666666666
103,"[""268385""]",0.4
103,"[""268391""]",0.0
103,"[""268391""]",1.0
103,"[""268393""]",1.0
103,"[""268394""]",1.0
103,"[""268396""]",0.4
103,"[""268397""]",0.7083335
103,"[""268397""]",1.0
103,"[""268399""]",0.7916665
103,"[""268400""]",0.45
103,"[""268412""]",0.9583335
103,"[""268413""]",0.8333335
103,"[""268413""]",0.583333
103,"[""268414""]",1.0
103,"[""268474""]",1.0
103,"[""268527""]",1.0
103,"[""268529""]",0.583333
103,"[""268540""]",1.0
103,"[""268566""]",1.0
103,"[""268641""]",1.0
103,"[""268782""]",1.0
103,"[""268799""]",1.0
104,"[""268004""]",1.0
104,"[""268007""]",0.0
104,"[""268008""]",1.0
104,"[""268009""]",1.0
104,"[""268011""]",1.0
104,"[""268013""]",1.0
104,"[""268014""]",1.0
104,"[""268014""]",0.0
104,"[""268015""]",1.0
104,"[""268017""]",1.0
104,"[""268017""]",1.0
104,"[""268024""]",1.0
104,"[""268026""]",0.5
104,"[""268027""]",1.0
104,"[""268028""]",1.0
104,"[""268029""]",1.0
104,"[""268030""]",1.0
104,"[""268030""]",1.0
104,"[""268034""]",1.0
104,"[""268035""]",1.0
104,"[""268036""]",1.0
104,"[""268039""]",1.0
104,"[""268043""]",0.8
104,"[""268044""]",0.0
104,"[""268045""]",0.5
104,"[""268047""]",1.0
104,"[""268049""]",1.0
104,"[""268050""]",0.75
104,"[""268051""]",1.0
104,"[""268052""]",0.7999999999999999
104,"[""268054""]",1.0
104,"[""268056""]",1.0
104,"[""268068""]",0.7999999999999999
104,"[""268073""]",1.0
104,"[""268074""]",0.916667
104,"[""268075""]",1.0
104,"[""268078""]",0.916667
104,"[""268084""]",1.0
104,"[""268085""]",0.5
104,"[""268086""]",0.85
104,"[""268088""]",0.6666666666666666
104,"[""268090""]",1.0
104,"[""268091""]",1.0
104,"[""268093""]",1.0
104,"[""268094""]",1.0
104,"[""268095""]",0.4642855
104,"[""268101""]",0.0833335
104,"[""268101""]",0.2083335
104,"[""268102""]",0.7083335
104,"[""268103""]",0.5833335
104,"[""268104""]",0.6625
104,"[""268106""]",1.0
104,"[""268106""]",1.0
104,"[""268110""]",1.0
104,"[""268111""]",1.0
104,"[""268112""]",1.0
104,"[""268117""]",1.0
104,"[""268118""]",0.97916675
104,"[""268123""]",1.0
104,"[""268124""]",0.0
104,"[""268125""]",0.5807142000000001
104,"[""268126""]",0.3333333333333333
104,"[""268127""]",0.8550000000000001
104,"[""268128""]",0.9857142
104,"[""268129""]",0.3333333333333333
104,"[""268130""]",0.6875
104,"[""268131""]",1.0
104,"[""268132""]",0.7916665
104,"[""268132""]",0.9642855
104,"[""268133""]",0.5714285
104,"[""268134""]",0.6666666666666666
104,"[""268136""]",0.642857
104,"[""268138""]",1.0
104,"[""268142""]",1.0
104,"[""268147""]",1.0
104,"[""268148""]",0.0
104,"[""268149""]",0.6666666666666666
104,"[""268150""]",0.5
104,"[""268156""]",1.0
104,"[""268156""]",1.0
104,"[""268157""]",1.0
104,"[""268158""]",1.0
104,"[""268163""]",1.0
104,"[""268164""]",1.0
104,"[""268165""]",1.0
104,"[""268165""]",1.0
104,"[""268166""]",1.0
104,"[""268174""]",0.875
104,"[""268177""]",1.0
104,"[""268178""]",1.0
104,"[""268183""]",1.0
104,"[""268184""]",0.5
104,"[""268184""]",1.0
104,"[""268190""]",1.0
104,"[""268191""]",0.7
104,"[""268194""]",0.75
104,"[""268195""]",1.0
104,"[""268196""]",1.0
104,"[""268196""]",1.0
104,"[""268197""]",1.0
104,"[""268201""]",1.0
104,"[""268202""]",0.5
104,"[""268202""]",1.0
104,"[""268203""]",1.0
104,"[""268204""]",1.0
104,"[""268205""]",1.0
104,"[""268207""]",1.0
104,"[""268212""]",1.0
104,"[""268213""]",1.0
104,"[""268216""]",1.0
104,"[""268217""]",1.0
104,"[""268237""]",0.7
104,"[""268240""]",0.4
104,"[""268245""]",1.0
104,"[""268259""]",0.6666666666666666
104,"[""268260""]",0.0
104,"[""268262""]",1.0
104,"[""268262""]",1.0
104,"[""268264""]",1.0
104,"[""268272""]",1.0
104,"[""268274""]",1.0
104,"[""268285""]",1.0
104,"[""268286""]",1.0
104,"[""268289""]",1.0
104,"[""268290""]",0.725
104,"[""268291""]",0.7999999999999999
104,"[""268292""]",1.0
104,"[""268299""]",1.0
104,"[""268300""]",1.0
104,"[""268320""]",1.0
104,"[""268327""]",0.25
104,"[""268327""]",1.0
104,"[""268331""]",1.0
104,"[""268333""]",1.0
104,"[""268346""]",0.64583325
104,"[""268347""]",0.3333333333333333
104,"[""268350""]",0.3333333333333333
104,"[""268351""]",1.0
104,"[""268352""]",1.0
104,"[""268352""]",0.75
104,"[""268353""]",1.0
104,"[""268353""]",0.333333
104,"[""268354""]",1.0
104,"[""268356""]",0.8055556666666667
104,"[""268357""]",1.0
104,"[""268358""]",1.0
104,"[""268360""]",0.43055550000000004
104,"[""268361""]",0.19444433333333333
104,"[""268362""]",1.0
104,"[""268371""]",1.0
104,"[""268372""]",1.0
104,"[""268374""]",1.0
104,"[""268384""]",0.416667
104,"[""268384""]",0.916667
104,"[""268385""]",0.3333333333333333
104,"[""268385""]",0.0
104,"[""268391""]",1.0
104,"[""268391""]",1.0
104,"[""268393""]",1.0
104,"[""268394""]",1.0
104,"[""268396""]",0.0
104,"[""268397""]",0.666667
104,"[""268397""]",0.9166666666666666
104,"[""268399""]",0.6875
104,"[""268400""]",0.7083335
104,"[""268412""]",0.4583335
104,"[""268413""]",0.875
104,"[""268413""]",0.5
104,"[""268414""]",1.0
